lat,lon,froce_cyclone,ventricité
30.3125,-66.5625,4.1831050302339406e-07,-1.6304692168679298e-05
-35.8125,-20.1875,3.660409646832008e-07,1.1661442159384551e-05
-46.4375,-149.6875,1.0405108431017988e-07,5.426983595352667e-06
-56.3125,-172.0625,1.2728745995154778e-07,4.617603569524865e-06
-47.4375,-30.8125,6.219627643207766e-07,3.238295012115438e-05
40.0625,147.6875,8.110388776436687e-07,-2.059755771201321e-05
-55.3125,-137.0625,7.924075739908086e-07,2.079891783041944e-05
-48.3125,139.5625,2.066809234624401e-07,1.0332107997758823e-05
44.9375,162.8125,2.7170972152712214e-07,-6.642101343179063e-06
19.9375,-152.4375,1.6228447246903445e-07,-9.427997855021444e-06
-50.5625,-125.1875,1.3582891379356933e-07,1.0097346075933835e-05
19.3125,169.8125,1.0002302733837416e-07,-7.729570305143637e-06
-8.6875,140.3125,3.5973473175290824e-08,2.1550414989595722e-05
-46.6875,115.0625,1.2441257069062018e-07,1.0910883719292553e-05
-62.6875,-69.5625,8.005474652868097e-07,1.803975229342331e-05
-49.4375,156.8125,2.51934491478991e-07,8.944610769608745e-06
-52.4375,-127.8125,2.96261549735248e-07,9.16212781605809e-06
-41.5625,161.4375,3.316902457488554e-07,8.5577718748524e-06
-54.3125,62.0625,2.3316008399674156e-07,7.998288968007284e-06
-35.4375,-122.5625,5.055490942567058e-08,6.830986349142115e-06
-24.9375,67.4375,4.369072720706506e-08,7.859190105287602e-06
12.9375,146.6875,5.156487574996688e-08,-3.4750684742394026e-06
-26.6875,7.1875,2.3380945382847652e-07,1.2265957602242294e-05
-60.1875,-83.8125,4.1771823577616436e-07,6.56301875696347e-06
15.8125,128.8125,1.4000767637030484e-07,-6.7605880898330734e-06
-50.5625,92.1875,5.103072252781022e-07,2.73209700887537e-05
43.8125,-34.8125,3.416855347835104e-07,-1.7548997327398142e-05
-60.4375,-90.8125,1.9374285394564512e-07,1.3566205599461804e-05
-50.9375,-176.4375,5.776573561144388e-07,1.4620552134200143e-05
-37.9375,-14.0625,3.9597674235895797e-07,1.029151323061582e-05
-34.5625,-176.8125,3.2186696226689754e-07,9.960808087223912e-06
-29.9375,-138.8125,1.465820051018964e-07,9.947504565793103e-06
-35.8125,-169.4375,1.852636807679913e-08,4.804700348964411e-06
41.3125,176.9375,2.0505948010360375e-07,-1.5801542356326076e-05
-35.8125,54.5625,2.1523366197351375e-07,7.701853421463218e-06
-16.0625,114.0625,6.153843436855588e-08,5.148637314373097e-06
79.5625,91.8125,7.904540185091034e-08,-7.640088504793512e-06
56.8125,-137.5625,2.95635205692797e-07,-2.050719842880515e-05
-45.3125,157.0625,3.2117009429622577e-07,9.495310925305772e-06
44.1875,-27.9375,2.965240544748055e-07,-1.3446474772969013e-05
-42.1875,175.3125,6.331819082063556e-07,2.6788879777702822e-05
11.1875,153.3125,2.279607670487765e-08,-5.1884503041861496e-06
-38.1875,-161.1875,1.909366110663706e-07,7.830531518347173e-06
58.9375,-143.9375,3.6663253166705975e-07,-1.8069436065054833e-05
-30.0625,-131.4375,1.1861016887617757e-07,6.691132141968383e-06
-34.1875,136.6875,2.0283358908111272e-07,9.216548218396514e-06
16.6875,153.4375,9.620572456133014e-08,-8.847247588646032e-06
-31.4375,-124.6875,1.7713151444541774e-07,6.764051489349871e-06
-59.4375,127.1875,4.3081358568755614e-07,1.0670901014718142e-05
-14.3125,115.8125,1.6551748692663954e-07,1.0585087029937313e-05
-33.6875,124.1875,7.147412229131311e-08,5.164047390513985e-06
20.8125,62.3125,2.902004509226516e-07,-1.1720943420533997e-05
39.0625,-166.4375,1.9513552932923892e-07,-1.1646954159896669e-05
-42.6875,16.6875,4.171570523675914e-07,1.844605783188241e-05
-54.8125,-125.4375,1.7474113993693747e-07,9.749692782998126e-06
-45.1875,22.0625,2.3476403599129146e-07,1.4469200192456052e-05
43.8125,-30.6875,4.2807736229912907e-07,-1.0485473902636182e-05
-50.3125,81.1875,2.0695051203318684e-07,1.8342533359672544e-05
-27.0625,-141.5625,1.1976625712968336e-07,9.79842143980067e-06
-39.9375,-101.1875,2.394135755723499e-07,9.261275749617667e-06
26.4375,130.6875,3.4956280431307134e-07,-1.4252278257454674e-05
61.6875,-2.5625,1.4082557493961855e-06,-2.4958770614511924e-05
52.9375,-133.9375,4.6974598649311286e-07,-3.109484171673336e-05
-54.6875,170.1875,3.7444639088421515e-07,1.3309581855883256e-05
-38.3125,-177.5625,2.0347000180297502e-07,1.5183413013071726e-05
13.3125,-93.8125,1.3162604309250808e-07,-1.0982832343940974e-05
-57.9375,-82.4375,1.860141017153545e-07,1.0997557007634605e-05
-48.5625,153.3125,3.6889103959535174e-07,1.0183073914997904e-05
-53.4375,-164.3125,1.6180394526579007e-07,4.751496489895335e-06
-44.6875,146.6875,4.7567625984191895e-07,1.2993352401859534e-05
-54.6875,139.3125,1.5159827231922487e-07,6.124060317427132e-06
-49.4375,-144.9375,3.210459520435664e-07,7.822352836420478e-06
44.5625,-43.5625,1.401128620676404e-07,-1.0539899280285619e-05
-33.3125,-121.1875,5.8093634224305633e-08,1.0198761349088537e-05
21.1875,-141.6875,6.577742556388673e-08,-6.203439160645667e-06
-45.1875,-132.6875,2.1737189007490108e-07,5.321136887307532e-06
18.6875,156.9375,2.0148815462853208e-07,-1.123026651347802e-05
-47.5625,3.6875,2.9034509685749894e-07,1.1885324527726355e-05
-31.6875,111.5625,7.94981351758813e-08,1.3065407718052345e-05
-27.9375,-145.4375,1.721855639963797e-07,1.1609266459051143e-05
-49.6875,-152.0625,1.5950498300321226e-07,5.864727999850663e-06
59.4375,-19.1875,6.202816946588288e-07,-2.1871373185991113e-05
-40.6875,174.1875,5.689184212167984e-07,1.6738566745327353e-05
-32.4375,-177.9375,1.210209224092142e-07,5.595925875483459e-06
39.3125,-172.1875,4.6970905564541973e-07,-1.447228558233392e-05
-59.0625,-172.9375,4.3562181533378154e-07,1.0847178784355995e-05
10.1875,90.3125,8.48433179250831e-08,-1.3256141141312967e-05
22.6875,-172.5625,1.7329187841771734e-07,-9.538507186221694e-06
10.3125,73.8125,2.7776794240936697e-08,-8.248200369194528e-06
-42.0625,-164.4375,1.979665187383542e-07,1.0518877229738018e-05
-47.5625,84.9375,2.447621657614943e-07,1.4788717164324691e-05
-34.5625,175.5625,3.1173036210524256e-07,9.711415067964237e-06
24.0625,134.6875,4.6529819144026773e-07,-1.904039789293517e-05
27.8125,-77.8125,2.3036959801098982e-07,-2.522014109797591e-05
58.3125,-23.5625,4.09707139942219e-07,-1.7028561858340723e-05
-30.4375,80.3125,8.793359470770763e-08,6.349462176580142e-06
-24.3125,-46.5625,1.6492947601116436e-07,7.71598768379182e-06
34.0625,-61.5625,1.8946580944006345e-07,-1.5433322025404182e-05
25.8125,-160.9375,8.283492456733333e-08,-5.575479000223861e-06
-43.5625,-130.0625,3.8136735350514574e-07,1.0642904951184962e-05
35.3125,-65.1875,2.3204028131346484e-07,-1.342973775830598e-05
53.5625,-173.6875,5.329270202223215e-07,-1.5226278709221947e-05
-35.5625,-151.3125,2.4199769211866695e-07,6.1977393840288005e-06
-46.1875,-25.1875,3.957086706838916e-07,1.1574278453604495e-05
-31.0625,-174.5625,1.438607057544396e-07,8.876911300399052e-06
-43.5625,-126.6875,1.5804382512141445e-07,7.71641474469352e-06
-40.1875,-27.0625,1.3702109958032724e-07,7.816066638110497e-06
-38.0625,-103.4375,1.2667316050425622e-07,5.355463809357849e-06
-47.3125,-143.6875,2.3647732528457466e-07,7.0095358161713724e-06
-58.9375,92.6875,8.303114568539568e-08,1.1667197240154358e-05
-41.1875,-169.5625,3.521644814025084e-07,1.0569703096731398e-05
-61.4375,-177.9375,8.060061248323563e-07,1.9634991665233706e-05
-44.3125,-150.6875,1.7296192322259223e-07,5.706686050310185e-06
-43.8125,159.4375,2.656704887616184e-07,7.680082782035934e-06
-35.1875,-2.8125,1.285630445339441e-07,5.568990235592275e-06
-55.5625,-123.1875,7.540093316241854e-07,1.0521885522877286e-05
46.1875,-33.4375,1.838496489583877e-07,-1.1385239802709015e-05
-52.0625,-118.5625,4.4744292418554914e-07,1.4190024286052773e-05
-34.3125,-75.4375,4.5268787848313096e-07,1.531775727867926e-05
27.9375,136.3125,1.9008132811539312e-07,-1.9573272211845994e-05
54.9375,-13.5625,1.3259322829089355e-06,-2.269095105359992e-05
-44.4375,143.0625,2.9145828883141374e-07,1.3171113468501457e-05
-39.6875,-163.1875,7.15799235951368e-08,1.2523664598892736e-05
-35.9375,-157.8125,1.1463507474909059e-07,6.565390306342624e-06
-34.8125,100.6875,2.827244871735516e-07,1.6923257288815616e-05
34.3125,-56.0625,4.2579492455036365e-07,-1.9035332441149583e-05
-44.6875,-139.9375,1.1522412248924629e-07,7.50349610400299e-06
-43.1875,-135.8125,2.01900988346698e-07,1.0165492684094499e-05
-34.1875,-161.4375,8.101000606833398e-08,3.1829285274004046e-06
-37.4375,134.9375,1.7950169756215875e-07,1.2979103570280169e-05
11.6875,70.0625,2.4234535375799097e-08,-6.027952297593314e-06
45.9375,-27.3125,3.267707708563015e-07,-1.7914091555587095e-05
-55.1875,47.8125,2.831238582502292e-07,1.3864048972042006e-05
-51.9375,-46.4375,1.6541066391004017e-07,1.6465970861358818e-05
-44.8125,-167.1875,1.1200384412739172e-07,7.66024752474366e-06
-51.9375,177.9375,2.8790264950024596e-07,9.83057829814622e-06
-63.0625,129.3125,6.131308246930035e-07,1.4372476122854878e-05
46.1875,-22.5625,7.962542142178927e-08,-8.151794551789069e-06
-40.1875,93.4375,3.335628929027894e-07,1.0396701214387049e-05
28.8125,-70.6875,5.101043707089639e-07,-1.5094623844686297e-05
-39.9375,-168.1875,4.746487183007406e-08,7.895851996723194e-06
-37.9375,-21.1875,1.3091356156058893e-07,8.044015299929446e-06
11.8125,-125.4375,5.860299767394798e-08,-4.0176562552341545e-06
-56.9375,-89.3125,1.18499218537425e-07,9.61259645253716e-06
-58.4375,67.8125,4.3908403459624153e-07,8.552523926961127e-06
48.8125,169.4375,1.2649920060081912e-07,-6.678422185020644e-06
-53.4375,-56.6875,6.403455775666605e-07,1.847356572675007e-05
12.8125,-91.0625,1.9440996967373474e-07,-1.2837379596120937e-05
-26.8125,-40.3125,1.0804917985730782e-07,8.699726442884788e-06
-24.1875,-42.3125,9.531448528268943e-08,1.3649037679660377e-05
-26.1875,-32.1875,8.583222716142821e-08,5.735475499518229e-06
17.1875,61.0625,1.3920399304030512e-07,-1.0301939243855153e-05
-27.1875,-155.4375,1.3135999690690377e-07,6.031023533701705e-06
-30.6875,-172.1875,1.0414214045219448e-07,5.639515401010524e-06
-58.8125,-72.4375,1.5788019811240777e-07,1.57280590192048e-05
30.0625,-56.1875,2.595377521665729e-07,-1.3505015298087396e-05
15.6875,-94.4375,9.223658377038875e-08,-1.7191780182825698e-05
-42.0625,-147.0625,1.3323721976149518e-07,7.020487412552818e-06
-56.0625,-37.4375,5.958000222903913e-07,1.4987775299529711e-05
-41.9375,119.6875,9.862499140092316e-07,2.577072147057724e-05
-42.0625,-98.0625,3.2803304294624235e-07,9.159722142097055e-06
-51.8125,-131.4375,4.053856605083693e-07,1.08074541364419e-05
18.4375,72.4375,1.5811053585222853e-07,-1.064353337753366e-05
49.1875,-18.9375,5.749311974745692e-07,-2.1975894468877013e-05
13.8125,156.8125,7.745428833413142e-08,-5.318372091065877e-06
18.1875,166.5625,8.71631245983211e-08,-1.1392013611921239e-05
-54.6875,49.8125,1.0243932907849245e-07,4.996140414199042e-06
-41.6875,-133.0625,5.417426570430491e-08,2.5682799969512725e-06
60.8125,-4.8125,1.2858227566627228e-06,-3.5216098122739076e-05
16.4375,125.8125,1.9095114618651106e-08,-5.4190231174934365e-06
-36.6875,-177.9375,2.7783687529290357e-07,8.785374268459853e-06
53.6875,-178.3125,3.4619317328589456e-07,-1.830949041040926e-05
12.1875,-88.9375,1.1876735243042826e-07,-1.2239986668686806e-05
-55.9375,107.5625,8.867277952294101e-07,1.6681686963633126e-05
-48.8125,-133.9375,7.477374841278712e-08,3.328821664693952e-06
-41.6875,148.8125,2.747830062349228e-07,9.886230645500765e-06
-31.9375,130.5625,6.88723351331377e-08,4.296634396986964e-06
-36.5625,101.5625,2.7732587881088474e-07,1.0462661728949316e-05
-12.5625,170.6875,7.608511360015104e-08,6.1941652339223066e-06
21.9375,-145.0625,5.733732406182387e-08,-3.7668383742810563e-06
-38.3125,-173.3125,5.9431573142697634e-08,3.906218924272068e-06
-46.1875,165.0625,2.5936652828061315e-07,1.018033812862782e-05
-42.4375,-28.1875,2.3807576958111003e-07,1.1480618931999418e-05
-53.3125,-133.9375,8.637933209249498e-07,1.7302046769141855e-05
39.9375,-32.6875,4.3998797849356714e-07,-1.8926743834740853e-05
57.5625,171.1875,8.174123546574809e-07,-2.75630504252107e-05
-47.0625,163.6875,2.6204357856748295e-07,8.512693342030123e-06
46.9375,146.6875,4.6979370379762214e-07,-2.397213425579619e-05
51.8125,-21.4375,4.085300090050524e-07,-1.0975657917779395e-05
-28.1875,-157.4375,1.5809172984112723e-07,6.223966023248498e-06
-9.8125,121.8125,1.0810104690185232e-07,1.0535829467248945e-05
-31.1875,82.1875,1.1495113421803842e-07,7.53897296437307e-06
-28.8125,104.4375,2.800170133728378e-07,8.673675096050985e-06
-46.5625,139.6875,2.371352255808171e-07,1.1817394220077835e-05
-43.8125,-176.5625,3.1120130919968936e-07,8.35348273676991e-06
25.0625,150.3125,1.4258858432066e-07,-7.26142366971552e-06
-48.8125,100.5625,3.9933648532372576e-07,1.0679784069606945e-05
34.6875,-34.4375,2.1974866894646117e-07,-1.2758716974775921e-05
-39.8125,-166.4375,2.238170875422406e-07,7.5535531259689185e-06
-38.3125,-117.8125,2.443774433528393e-07,9.757649143886637e-06
48.3125,-41.9375,6.400195180275767e-07,-1.2996452500999075e-05
-62.0625,171.8125,2.2559212118201366e-07,1.3650026004944505e-05
-41.4375,171.8125,1.2663745408224351e-07,6.886252962928014e-06
-22.6875,156.4375,2.3395328587380438e-07,1.4142109812566405e-05
-21.5625,93.1875,1.1906976130428952e-07,6.406237010668639e-06
-17.6875,159.3125,2.1256119466527126e-08,7.162819052327291e-06
-47.4375,-146.8125,7.576358386083508e-08,5.854187256988715e-06
10.6875,-177.1875,1.6145025522904403e-08,-3.7003225469784334e-06
-46.3125,-141.1875,2.2470295164947048e-07,6.34274976488611e-06
11.6875,168.1875,2.9466345018201856e-08,-5.522759620788368e-06
-10.0625,118.0625,9.504610703248117e-08,9.450340479257299e-06
-50.0625,153.8125,2.282662217095405e-07,1.6155629741935773e-05
76.9375,1.4375,2.003494208542751e-07,-1.9349613319852994e-05
-35.6875,-146.8125,4.1488533735394364e-08,3.618638078234748e-06
-47.0625,173.9375,2.143742524963612e-07,9.788464613019219e-06
-36.8125,-4.4375,2.5417907543743285e-07,9.54999483828696e-06
-25.0625,-147.1875,2.48196225023565e-07,1.0403422757014032e-05
9.8125,85.5625,3.0751166677916316e-08,-5.64062749821487e-06
26.3125,-172.6875,9.720908290878406e-08,-1.2107698141424115e-05
-50.8125,-25.8125,8.660192751884098e-08,5.515200637121562e-06
-31.5625,-49.4375,2.2382890396094417e-07,1.9992330692482188e-05
18.8125,177.0625,1.5477137911222223e-07,-9.262695223710707e-06
52.8125,-176.1875,3.0536478827826285e-07,-2.2218432014639336e-05
72.0625,6.1875,7.469253205770286e-07,-2.4070461068464995e-05
-40.1875,-126.4375,1.0940503745555966e-07,5.853997757923716e-06
-38.4375,6.1875,1.5618815655716253e-07,1.0761695888392586e-05
-50.6875,115.0625,1.0883721539545502e-07,9.53040153972401e-06
44.5625,-177.6875,8.33513298148307e-08,-3.777789693900586e-06
67.4375,4.9375,1.3133110219049351e-06,-2.5596949141095204e-05
43.9375,176.0625,2.1932379475638563e-07,-8.163873275416575e-06
44.5625,149.9375,9.234973178543366e-07,-2.2582743798435524e-05
16.3125,96.9375,1.1677738916609255e-06,-8.908645486493201e-05
-41.9375,-149.4375,1.5475090647019523e-07,5.502046006103382e-06
-41.9375,-19.3125,9.449683125261805e-08,7.267216105294625e-06
-31.6875,52.6875,2.2219534272690836e-07,6.296738344400231e-06
-58.6875,-131.4375,1.2230134643133616e-06,4.544723492021503e-05
-42.0625,-174.8125,1.619499164782249e-07,1.1403461305937496e-05
-39.8125,-105.1875,1.734669274348762e-07,7.039227423925073e-06
12.1875,87.8125,3.415817868778027e-08,-5.990204706295301e-06
51.9375,-44.3125,1.7265909541777352e-07,-1.3205728201509873e-05
43.0625,164.6875,1.1532248410076301e-07,-6.572354145846732e-06
-49.6875,83.6875,8.220606412494735e-08,1.347993237299445e-05
28.8125,152.3125,1.7180113826148893e-07,-1.1944489310708616e-05
-56.5625,-35.3125,2.512504335576704e-07,1.2105969138327976e-05
50.9375,-49.8125,6.307920363693277e-07,-1.8472547317334875e-05
-45.0625,-145.5625,1.9948281777801086e-07,6.6624614220371096e-06
-35.4375,129.4375,1.1389613498118064e-08,9.967185923937468e-06
-54.5625,-169.8125,1.2448356988797445e-08,2.9341218953855752e-06
-44.8125,-160.6875,1.4531416971143296e-07,5.244146403327017e-06
12.1875,164.8125,5.403869856678461e-08,-4.2296998675490095e-06
20.4375,-164.0625,2.104969803792217e-07,-1.2278037116125108e-05
-41.1875,2.6875,2.878652003951349e-07,7.436323808372125e-06
-37.6875,55.9375,2.0769640893639387e-07,6.1066880879092255e-06
-57.1875,-113.3125,6.846738992014479e-07,1.7884361395106766e-05
69.4375,2.1875,1.070843275270179e-06,-2.9826454142923627e-05
-48.9375,-53.1875,2.3131908640964123e-07,2.01471125870155e-05
-54.6875,-48.6875,1.0751322608784517e-06,3.189210709941997e-05
62.6875,-53.8125,4.3280130333159066e-07,-2.1566438450120963e-05
-56.5625,-42.9375,4.358402787899517e-07,1.711858256728076e-05
60.5625,-17.1875,6.330139830296128e-07,-1.4225986600125463e-05
-48.4375,-158.4375,2.664789528739795e-07,7.725863339400556e-06
13.4375,153.8125,4.025523029873893e-08,-4.4257976246966625e-06
-60.1875,167.1875,1.7301420176742938e-07,1.4729077194054599e-05
-53.1875,37.3125,3.3186512094915584e-07,1.2572183164829093e-05
-64.4375,-78.6875,1.022113405458591e-06,1.6400649742624977e-05
56.8125,-12.8125,8.448527135613032e-07,-2.081206707331123e-05
-57.4375,-133.1875,5.511673512411204e-07,2.695604400932742e-05
-19.1875,107.9375,3.4508933245062265e-08,3.1320112536392887e-06
48.0625,150.8125,8.828369182889122e-07,-1.9566080680462598e-05
-30.3125,-5.9375,2.1616802452026965e-07,9.819411968255112e-06
-48.8125,19.9375,2.248745156410986e-07,9.756100400760228e-06
-25.5625,-104.6875,7.32441807601613e-08,3.0826838618474056e-06
-55.3125,-134.4375,6.128246901875213e-07,3.726815869315086e-05
-42.0625,39.1875,3.084329589640099e-07,1.1249408509861277e-05
32.0625,163.1875,3.212626686497987e-07,-1.4404257337914693e-05
21.5625,69.0625,1.7277224965213655e-07,-1.0712737958186405e-05
-45.5625,94.6875,3.187836378287257e-07,9.220956729812591e-06
40.3125,-37.4375,3.365095872977743e-07,-1.5601961707100913e-05
-59.5625,96.3125,2.467627190199169e-07,1.3103792470066653e-05
-50.5625,121.9375,2.778560341836066e-07,1.0141466035514331e-05
18.3125,-86.3125,6.928742041550511e-08,-6.965407613029528e-06
-37.6875,-134.5625,1.4620695223911832e-07,6.999982311810055e-06
-27.8125,-36.9375,6.111321997837131e-08,2.7735779350677484e-06
41.0625,-29.9375,6.086310105404609e-07,-1.6011720412420575e-05
59.5625,168.1875,4.926371551944647e-07,-3.141335152706559e-05
-35.6875,-12.5625,1.2714525856796474e-07,3.951257084668517e-06
-44.0625,-20.5625,2.904127950252517e-07,9.11524747840089e-06
-22.3125,-157.9375,1.1971818701282601e-07,7.237686100483681e-06
16.0625,-59.4375,1.7982879721610385e-07,-1.727324035637179e-05
-53.5625,-70.3125,2.6816884671037927e-06,2.7096415808728902e-05
-33.8125,34.0625,9.803104179879149e-08,9.026492312069981e-06
51.1875,-156.8125,3.7652191959802745e-07,-1.3561724347279956e-05
-36.3125,169.4375,1.6071295928369442e-07,4.568599431694637e-06
8.6875,-159.3125,3.759307864873614e-08,-5.980809578061939e-06
53.3125,-16.0625,1.132627406493795e-07,-9.44773932770631e-06
-32.4375,48.1875,1.0467579351106223e-07,5.489709447033325e-06
18.6875,-149.8125,1.1222247221812143e-07,-1.0921952436584925e-05
-52.8125,-113.4375,3.1319014254795175e-07,5.72264207371515e-06
-47.1875,-6.4375,5.368340522768312e-07,1.432635085488302e-05
-41.9375,-141.8125,1.2891303908635368e-07,5.2963261616299155e-06
-39.0625,156.3125,1.1742054711217815e-07,8.552568898246856e-06
33.1875,-40.8125,2.4667633811409167e-07,-1.2353761450201634e-05
-48.5625,-18.1875,5.760504830966671e-07,1.3933400579604596e-05
-47.9375,108.9375,7.057575402827487e-07,2.1477573897078173e-05
-47.6875,165.5625,2.733914576331158e-07,1.4500022718178718e-05
-42.5625,-173.0625,5.792873779508776e-08,4.998362528339837e-06
-49.3125,-45.9375,4.095683657121658e-07,1.229569619873901e-05
28.3125,142.3125,1.3511578878513173e-07,-1.5923542141606717e-05
-38.0625,25.0625,9.23242711074867e-07,3.5738108708834946e-05
-33.4375,-7.9375,9.460384873412189e-08,4.173893365164748e-06
38.6875,-51.5625,5.259315209072756e-07,-1.8075855420325617e-05
55.1875,-168.5625,8.423353797434424e-07,-2.9310440536899673e-05
-54.1875,56.1875,2.6016945536632525e-07,9.225242943942623e-06
-34.6875,169.8125,1.7246440393131607e-07,6.617095259300938e-06
-43.9375,-98.6875,1.047982908997405e-07,8.76402140464221e-06
-41.6875,98.9375,1.0202047231987953e-07,7.620607051377283e-06
-10.6875,132.6875,8.427475544468289e-08,8.8718326912699e-06
-45.5625,99.9375,1.3144537022135982e-07,6.8162667840273965e-06
-49.6875,-114.4375,4.294242907914175e-07,1.1550682151466298e-05
-52.4375,-42.1875,3.2965008119533413e-07,1.5345953199904407e-05
35.0625,-36.6875,1.7930928588748373e-07,-8.916963408207273e-06
-34.1875,74.3125,1.1227619179806753e-07,5.81541821116398e-06
-42.5625,104.3125,2.6005976319679916e-07,9.43789597628989e-06
-39.6875,-145.5625,1.1781636847743e-07,6.415670082805208e-06
22.6875,-160.3125,2.1583547867725897e-08,-9.967657574015257e-06
25.1875,-167.0625,2.57719427654202e-07,-2.02735813459584e-05
74.8125,-0.6875,1.1215958939702397e-07,-1.696899506334561e-05
-58.9375,86.5625,2.981446744437369e-07,1.8727864033569646e-05
17.3125,-160.6875,1.5828060178403664e-07,-1.3570155457253204e-05
-46.9375,-157.9375,1.771411312348826e-07,5.353233195619357e-06
-63.5625,178.6875,2.0511188098532098e-07,1.44128991706503e-05
-56.5625,34.9375,1.0061852620036443e-06,2.700129946920499e-05
22.6875,-154.9375,5.901836454771915e-08,-9.232524304061984e-06
-51.8125,-44.3125,5.43101780087059e-07,1.106246887227185e-05
24.5625,-138.8125,1.6986065729775007e-07,-8.142595778820363e-06
-48.5625,92.0625,4.4004056086418625e-07,1.9616238013575933e-05
55.1875,-29.0625,7.432733117463933e-07,-2.0337065193760592e-05
57.5625,-176.0625,3.301919527050026e-07,-1.4048046607677219e-05
-12.9375,143.8125,1.1292176399058698e-07,1.2576139187617172e-05
-45.4375,-136.0625,1.733282053186667e-07,6.270727504181515e-06
-38.5625,123.4375,2.85252035400541e-08,6.6628070434535855e-06
-49.5625,74.1875,2.0425584392227855e-07,1.768902830531083e-05
-16.8125,109.1875,1.1019105984680057e-07,1.0263321364276356e-05
-49.8125,-120.0625,4.5507763546643195e-08,4.559465234499865e-06
27.8125,-74.0625,4.1938165603751685e-07,-1.725229431617104e-05
13.5625,-63.4375,2.8778242502784063e-08,-1.1052671396468388e-05
-30.3125,2.1875,1.0727572242323011e-07,1.0657472889433615e-05
-36.5625,-0.4375,1.6919697763197454e-07,1.2248888071313064e-05
-39.1875,111.9375,1.3119160166962545e-07,6.886582117594001e-06
-32.8125,-10.8125,1.7241929317678354e-07,6.556542020571822e-06
53.5625,-52.1875,5.373042552073652e-07,-2.0277492220027777e-05
-34.5625,-29.6875,2.9402056773103266e-07,1.1921779059873802e-05
-38.4375,164.6875,1.0863806038369706e-07,7.205164339486671e-06
-28.1875,-135.8125,1.3288925992025533e-07,5.223645346728182e-06
11.3125,-129.6875,7.33724364757519e-09,-3.1821739291778913e-06
30.1875,133.6875,4.034732710809048e-07,-1.3405582066825221e-05
-55.9375,44.0625,5.653709277124049e-07,1.7457475755891428e-05
-37.3125,-138.8125,1.0052261868148206e-07,4.529284163773294e-06
-23.9375,0.6875,8.825831081068516e-08,6.346787756607343e-06
18.4375,119.8125,1.57670947522628e-07,-2.027296147594088e-05
-31.1875,177.4375,3.37348291885496e-07,1.2192701414789204e-05
31.1875,-69.0625,6.861517276508744e-07,-2.0918670066617544e-05
-40.1875,-129.9375,1.4962553562858458e-07,6.176783009146317e-06
-29.9375,-72.8125,3.448780798380891e-07,1.5543459049116522e-05
56.1875,-18.4375,4.345005020388951e-07,-1.6573953528350427e-05
-48.9375,98.1875,3.4489805380112466e-07,1.3055054237295923e-05
-33.8125,87.4375,7.311866599053341e-08,9.443423530815041e-06
-55.9375,100.5625,7.317670468421807e-07,1.9672392272169206e-05
-39.1875,142.9375,2.895614464479307e-07,8.066448475355912e-06
10.8125,-173.8125,1.9674019654538517e-08,-2.6764267510109454e-06
-53.5625,94.6875,4.139135627359354e-07,9.739957935059565e-06
-46.3125,-123.1875,2.498304603655325e-07,5.800674896875458e-06
-20.8125,67.5625,1.7420709220678034e-07,7.846760190536244e-06
-38.3125,-129.3125,1.7154401194867963e-07,6.174229887176014e-06
59.8125,-14.3125,1.018057275227294e-06,-2.793981467453546e-05
-38.5625,-154.8125,2.5092697421267e-07,5.254852962707878e-06
-61.8125,-80.8125,3.825969856641423e-07,1.042216129477884e-05
-52.1875,-122.9375,2.354269998891546e-07,1.0899787108161575e-05
26.0625,155.0625,2.1559343371011507e-07,-1.2605761237519808e-05
-25.4375,59.4375,1.0205794765557966e-07,7.309151382639677e-06
54.8125,-170.3125,3.455650331038711e-07,-2.1520751227434243e-05
29.5625,-91.8125,7.875762932841888e-08,-1.013606886411627e-05
-8.9375,128.0625,6.347300926063109e-08,1.28845729385147e-05
39.1875,6.5625,4.786597045971662e-07,-1.8969023394741027e-05
-22.0625,163.9375,4.007769105519573e-07,1.5855771988127588e-05
-21.1875,60.5625,1.4013765402155518e-07,8.58268338926204e-06
-48.9375,56.8125,1.5049526040528466e-07,4.093615187933201e-06
16.1875,163.1875,1.0798380098568934e-07,-6.6476104932454925e-06
-59.0625,117.9375,2.205211393015108e-07,1.0788391265884759e-05
-46.8125,-119.9375,1.2427072284892978e-07,8.65396164227734e-06
-35.1875,82.0625,2.2004509791057216e-07,7.437817565961028e-06
23.3125,167.3125,3.3921520070491045e-07,-1.2956505726457185e-05
53.5625,-19.4375,3.879637572685193e-07,-1.0625240149967757e-05
-51.6875,-17.5625,2.39166095912796e-07,7.401099557719491e-06
-48.9375,-149.1875,2.595247292687149e-07,7.573557963121324e-06
10.4375,174.6875,0.0,-2.4709387407527784e-06
-43.4375,94.6875,1.3376043855339275e-07,9.604649847993012e-06
67.5625,41.9375,1.0686176329883289e-07,-8.880891810692278e-06
-40.8125,-136.0625,1.4751753154893858e-07,8.204167648281645e-06
24.1875,-151.5625,6.941024493845073e-08,-9.243530549632701e-06
-52.4375,-156.3125,1.1565279865303283e-07,6.081046436639215e-06
-38.8125,-150.8125,1.3407505065102098e-07,4.36824777193903e-06
-25.5625,61.8125,3.851641196664642e-08,9.876093905276176e-06
-32.1875,73.9375,1.154264582188301e-07,6.183618540765124e-06
15.5625,123.1875,8.604970737455334e-08,-7.991335545058697e-06
